Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
school_a283963c	extend	 ...Hoffen wir, dass es allen gut geht.	game/Story/schulszenario.rpy	120	extend "[what]"
school_3a02907d	nat	Wir müssen sie schnellstmöglich aus dem Regen holen.	game/Story/schulszenario.rpy	124	nat "[what]"
school_962b3a8d		Durch einem erbarmungslosen Sturm machten sich alle auf den Weg in den Rosengarten.	game/Story/schulszenario.rpy	132	"[what]"
school_098ee448		Kanon schien irgendetwas aufgefallen zu sein, denn er blieb stehen und zeigte leise mit dem Finger in Richtung eines alten Gartenschuppens.	game/Story/schulszenario.rpy	139	"[what]"
school_33f1e0a3		Auffällig ist, dass aus Richtung des Schuppens ein seltsamer Rotstich zu sehen ist, der Kanon ins Auge gefallen sein muss.	game/Story/schulszenario.rpy	140	"[what]"
school_30eb9be0		Der Gartenschuppen ist sehr gut versteckt, es ist schwer zu erkennen, wenn man durch den Garten läuft.	game/Story/schulszenario.rpy	141	"[what]"
school_cebf15f1		Schließlich soll es nur die nötigen Gartenwerkzeuge lagern und nicht den schönen Anblick der Rosen ruinieren.	game/Story/schulszenario.rpy	142	"[what]"
school_d2b8da9c		Da allerdings Kanon für den Rosengarten verantwortlich ist, weiß er genau, dass dort ein Schuppen ist.	game/Story/schulszenario.rpy	143	"[what]"
school_32458a88	nat	Was zum Geier ist das denn?	game/Story/schulszenario.rpy	154	nat "[what]"
school_d6434a9a	extend	 Wer denkt sich bitte so einen schlechten Scherz aus?	game/Story/schulszenario.rpy	155	extend "[what]"
school_67461c7f	nat	Was hat das alles zu bedeuten?	game/Story/schulszenario.rpy	156	nat "[what]"
school_55de7551	extend	 Wer oder Was um alles in der Welt???	game/Story/schulszenario.rpy	157	extend "[what]"
school_263314e7	nat	Ich habe ein ziemlich mieses Gefühl!	game/Story/schulszenario.rpy	158	nat "[what]"
school_7f9755f3		Bei der Ankunft am Gartenschuppen bemerkten die Anwesenden, dass etwas nicht in Ordnung war.	game/Story/schulszenario.rpy	162	"[what]"
school_7e673af8	extend	 Es war absolut unmöglich zu übersehen und es jagte jeden, der es erblickte einen intensiven Schauer über den Rücken	game/Story/schulszenario.rpy	163	extend "[what]"
school_f60eb4c2		Auf dem Tor war ein seltsames Symbol abgebildet, es sieht aus als hätte jemand blutrote Farbe verwendet.	game/Story/schulszenario.rpy	170	"[what]"
school_614254a9		Eine eigenartige Schrift war deutlich zu erkennen und etwas dass so aussieht wie ein Deutsches Kreuz.	game/Story/schulszenario.rpy	171	"[what]"
school_a006a747	eva	Wie geschmacklos!	game/Story/schulszenario.rpy	172	eva "[what]"
school_14c19ace	extend	 Wer malt bitte mit roter Farbe gruselige Symbole auf ein Tor?	game/Story/schulszenario.rpy	173	extend "[what]"
school_5de12135	nat	Will uns da jemand Angst machen?	game/Story/schulszenario.rpy	174	nat "[what]"
school_58b3662b	extend	 Ist das alles nur Verarsche?	game/Story/schulszenario.rpy	175	extend "[what]"
school_b0d7df40	nat	Ich kann das Tor nicht öffnen, es ist verschlossen, gibt es keinen Schlüssel?	game/Story/schulszenario.rpy	185	nat "[what]"
school_2b400fe9		Natsuhi versuchte, das Tor zu öffnen, aber es rührte sich nicht von der Stelle.	game/Story/schulszenario.rpy	186	"[what]"
school_3885fa32		Einer scheint nicht überrascht zu sein.	game/Story/schulszenario.rpy	187	"[what]"
school_f16ef4ed	extend	 Genji geht langsam und in aller Ruhe auf das Tor zu.	game/Story/schulszenario.rpy	188	extend "[what]"
school_7be6f79e	gen	Fräulein Natsuhi-sama, normalerweise klemmt das Tor nur.	game/Story/schulszenario.rpy	192	gen "[what]"
school_8288dd2c	extend	 Lassen Sie es mich versuchen.	game/Story/schulszenario.rpy	193	extend "[what]"
school_3a828856		Genji versuchte ebenfalls das Tor zu öffnen, aber es ging trotzdem nicht auf, ein Schlüssel muss her.	game/Story/schulszenario.rpy	200	"[what]"
school_0cf4494e	gen	Es tut mir leid, aber es ist abgeschlossen...	game/Story/schulszenario.rpy	201	gen "[what]"
school_429cb64c	extend	 Der Schlüssel ist im Dienstzimmer, ich hole ihn sofort.	game/Story/schulszenario.rpy	202	extend "[what]"
school_7b262f7a	nat	Ich bitte darum!	game/Story/schulszenario.rpy	203	nat "[what]"
school_9beb1a08_1	gen	Wie Sie wünschen.	game/Story/schulszenario.rpy	204	gen a11komaru1 "[what]"
school_78eb9c8a		Genji ging zurück in die Villa, um den Schlüssel zu holen.	game/Story/schulszenario.rpy	206	"[what]"
school_0d64dfee	nan	Ich denke, wir sollten Ruhe bewahren und nichts überstürzen.	game/Story/schulszenario.rpy	210	nan "[what]"
school_2cf56abb	extend	 ...Wir sollten erstmal auf einen Schlüssel warten.	game/Story/schulszenario.rpy	211	extend "[what]"
school_b278f759		Genji kehrte kurze Zeit später zurück, doch statt eines Schlüssels hält er eine Feuerwehraxt in der Hand.	game/Story/schulszenario.rpy	212	"[what]"
school_37608680	gen	Ich bitte um Verzeihung, ich konnte den Schlüssel nicht finden, wir müssen das Schloss zerstören.	game/Story/schulszenario.rpy	215	gen "[what]"
school_1569845a	eva	Sehr gute Idee!	game/Story/schulszenario.rpy	217	eva "[what]"
school_013adb1f	kan	Das Tor ist schon sehr alt und dürfte der Axt nicht lange standhalten.	game/Story/schulszenario.rpy	219	kan "[what]"
school_1ee371bc	extend	 Einmal durchgebrochen, sollte es einfach sein, das Tor zu öffnen.	game/Story/schulszenario.rpy	220	extend "[what]"
school_5a3447bd		Genji beginnt nun das Schloss mit der Axt zu zerstören, die anderen sind zwei Schritte zurück gegangen.	game/Story/schulszenario.rpy	223	"[what]"
school_f45c11f5		Drei kräftige Hiebe waren ausreichend um das alte Schloss zu zerstören.	game/Story/schulszenario.rpy	243	"[what]"
school_49d8e494		Genji kann nun das Tor in den Schuppen mit leichtigkeit öffnen.	game/Story/schulszenario.rpy	244	"[what]"
school_5b19654c		Währenddessen ist es im Gästehaus noch sehr ruhig, die Kinder der Erwachsenen wachen gerade auf.	game/Story/schulszenario.rpy	260	"[what]"
school_1ffabb8c	extend	 Diese haben von den Ereignissen noch überhaupt nichts mitbekommen.	game/Story/schulszenario.rpy	261	extend "[what]"
school_f44e58dc	mar	Uu!	game/Story/schulszenario.rpy	284	mar "[what]"
school_7a08ff53	extend	 Ist es schon morgen?	game/Story/schulszenario.rpy	285	extend "[what]"
school_b784ddce	jes	Guten Morgen Maria-chan!	game/Story/schulszenario.rpy	287	jes "[what]"
school_3c58aa3c	jes	Huh?	game/Story/schulszenario.rpy	288	jes a11majime1 "[what]"
school_bd29ca74	extend	 Warum rennen die Erwachsenen draußen wie aufgescheuchte Hühner herum?	game/Story/schulszenario.rpy	289	extend "[what]"
school_6621dedb	mar	Wie aufgescheuchte Hühner! Wie aufgescheuchte Hühner!	game/Story/schulszenario.rpy	290	mar a22warai2 "[what]"
school_ce08b21f	extend	 *kicher*kicher*!	game/Story/schulszenario.rpy	291	extend "[what]"
school_eff1e86b	extend	 Uu~! Uu~!	game/Story/schulszenario.rpy	292	extend "[what]"
school_c3cfbae4	but	hmpff hmmmmm	game/Story/schulszenario.rpy	295	but "[what]"
school_ebe237b1	extend	 ..............Hühner? pfmmmm *gähn*	game/Story/schulszenario.rpy	296	extend "[what]"
school_ec924cf0		Battler ist noch völlig schlaftrunken, für ihn ergeben die Worte von Jessica noch keinen Sinn.	game/Story/schulszenario.rpy	297	"[what]"
school_c5c16912	but	Bitte lass mich noch 5 Minuten weiterschlafen..... nur noch einen winzigen Augenblick...	game/Story/schulszenario.rpy	299	but "[what]"
school_531dfd8e	jes	Wach auf, Battler-kun!	game/Story/schulszenario.rpy	306	jes "[what]"
school_45bf1da4	extend	 Es ist schon Morgen!	game/Story/schulszenario.rpy	307	extend "[what]"
school_4fc7e0d0	but	Wowowowow, musst du mich gleich schlagen?	game/Story/schulszenario.rpy	308	but "[what]"
school_240a3398	extend	 Jetzt tut mir der Kopf weh, aber dafür bin ich jetzt wach.	game/Story/schulszenario.rpy	310	extend "[what]"
school_f1c5f1ce	mar	*kicher*kicher* Kopf tut weh! Kopf tut weh!	game/Story/schulszenario.rpy	312	mar "[what]"
school_0e27d0d5	extend	 Uu~!! Uu~!!	game/Story/schulszenario.rpy	313	extend "[what]"
school_2cd6cfe7	jes	Maria! Bitte etwas ruhiger, Okay?	game/Story/schulszenario.rpy	314	jes a11majime1 "[what]"
school_64be94c5	extend	 Unsere hohle Birne muss sich erst einmal vom Aufwachen erholen!	game/Story/schulszenario.rpy	315	extend "[what]"
school_778bf863	but	Jo, Jessica-chan!	game/Story/schulszenario.rpy	318	but a11defo1 "[what]"
school_0e82c4d7	extend	 Was meinst du mit aufgescheuchten Hühnern?	game/Story/schulszenario.rpy	319	extend "[what]"
school_5e5111b1	jes	Die Erwachsenen liefen panisch durch den Rosengarten, es sah nach etwas Ernsthaftem aus.	game/Story/schulszenario.rpy	321	jes "[what]"
school_137326a7	but	Wo ist eigentlich George-aniki?	game/Story/schulszenario.rpy	322	but "[what]"
school_f1ba18d4	extend	 Er ist in der Nacht auf die Toilette gegangen, seitdem habe ich nichts mehr von ihm gehört.	game/Story/schulszenario.rpy	323	extend "[what]"
school_8f4810ef	jes	Stimmt er fehlt, ob er bei den Erwachsenen ist?	game/Story/schulszenario.rpy	324	jes "[what]"
school_e6949c24	but	Könnte sein, schließlich ist er schon fast ein richtiger 'Erwachsener'.	game/Story/schulszenario.rpy	325	but "[what]"
school_fbebddbc	extend	 ...Lass uns doch einfach ein bisschen nach draußen gehen.	game/Story/schulszenario.rpy	326	extend "[what]"
school_5a04dabe	jes	Klingt gut, aber bitte die Regenschirme nicht vergessen!	game/Story/schulszenario.rpy	327	jes a11warai1 "[what]"
school_fd50943d	extend	 Komm Maria, wir gehen raus!	game/Story/schulszenario.rpy	328	extend "[what]"
school_a39eb567	mar	Uu~!	game/Story/schulszenario.rpy	330	mar "[what]"
school_232a3da8		Die drei schnappten sich einen Regenschirm und gingen nach draußen zum Gartenschuppen.	game/Story/schulszenario.rpy	337	"[what]"
school_b184c989	extend	 Auch sie bemerkten welche Ausmaße dieser Taifun angenommen hat.	game/Story/schulszenario.rpy	338	extend "[what]"
school_1a12a235		Dort angekommen, merkten sie schnell, dass die Erwachsenen wohl nicht viel davon hielten, dass die drei auf sie zukamen.	game/Story/schulszenario.rpy	342	"[what]"
school_33780677		Eva und Natsuhi fuchteln wie die Wilden mit den Armen, um zu signalisieren, dass es besser ist, sich nicht zu nähern.	game/Story/schulszenario.rpy	343	"[what]"
school_ba60213f	nat	NICHT NÄHER KOMMEN!!!	game/Story/schulszenario.rpy	350	nat "[what]"
school_e9876bb0	eva	BATTLER!!!	game/Story/schulszenario.rpy	351	eva "[what]"
school_8efb4d76	extend	 JESSICA!!!	game/Story/schulszenario.rpy	352	extend "[what]"
school_a0fb26c9	extend	 NEHMT MARIA UND GEHT ZURÜCK INS GÄSTEHAUS!!!	game/Story/schulszenario.rpy	353	extend "[what]"
school_a87ef5c7	extend	 IHR DÜRFT NICHT NÄHER KOMMEN!	game/Story/schulszenario.rpy	354	extend "[what]"
school_f4ef63ed		Die beiden wirkten so, als haben sie im Schuppen ein schreckliches Monster gesehen.	game/Story/schulszenario.rpy	355	"[what]"
school_b940e969	extend	 Einfach nur zu sagen, beide sehen traumatisiert aus, wäre völlig untertrieben!	game/Story/schulszenario.rpy	356	extend "[what]"
school_ee0802f0		Aber es war schon zu spät, der Blick in den Schuppen war unvermeidlich.	game/Story/schulszenario.rpy	357	"[what]"
school_80c9a524		Wahrscheinlich wird sich der Anblick, der sich in diesem Moment allen bot, für immer in die Köpfe der Anwesenden brennen.	game/Story/schulszenario.rpy	359	"[what]"
school_1512f3a1	jes	KYAAAAAAAAAAAAAAAAAA!!!!!!!!	game/Story/schulszenario.rpy	366	jes "[what]"
school_a01792eb	extend	 GEORGE???!?!?!?!?	game/Story/schulszenario.rpy	367	extend "[what]"
school_dc10a90b	extend	 DAAAAAAAAAAAAD????!?!?!?!?	game/Story/schulszenario.rpy	368	extend "[what]"
school_acc33530		Ein schmerzhafter Schrei war zu hören, Jessica konnte ihren Augen nicht trauen.	game/Story/schulszenario.rpy	369	"[what]"
school_bc318ced	extend	 Im Schuppen lagen sechs Personen auf dem Boden.	game/Story/schulszenario.rpy	370	extend "[what]"
school_6242b039		Mindestens zwei von ihnen wurden wohl bereits identifiziert.	game/Story/schulszenario.rpy	371	"[what]"
school_35a26504	nat	Genji! Ruf sofort die Polizei!	game/Story/schulszenario.rpy	380	nat "[what]"
school_00289ea8	gen	Wie Sie wünschen.	game/Story/schulszenario.rpy	381	gen "[what]"
school_51b47bab	gen	Kanon...	game/Story/schulszenario.rpy	382	gen "[what]"
school_ef40cce8	extend	 Bitte erstatte dem werten Herrn Kinzo-sama so schnell wie möglich Bericht!	game/Story/schulszenario.rpy	383	extend "[what]"
school_82c910ce	kan	Ich habe verstanden!	game/Story/schulszenario.rpy	387	kan "[what]"
school_23c25242		Genji und Kanon stürmten aus unterschiedlichen Gründen auf die Villa zu.	game/Story/schulszenario.rpy	390	"[what]"
school_589c449a		Kurz nachdem beide in der Dunkelheit des Taifuns verschwunden waren, tauchten drei neue Gesichter am Tatort auf.	game/Story/schulszenario.rpy	391	"[what]"
school_78e59955	hid	Halloooooo, seid ihr da hinten bei diesem Schuppen?	game/Story/schulszenario.rpy	392	hid "[what]"
school_687e1fc4		Aus der Ferne hört man Hideyoshis Stimme, zwei weitere Überlebende nähern sich dem Gartenschuppen.	game/Story/schulszenario.rpy	393	"[what]"
school_6bff984b	kum	Was ist hier los? Was soll diese Aufregung?	game/Story/schulszenario.rpy	395	kum "[what]"
school_9b1f3cf7	extend	 Warum sind hier alle versammelt?	game/Story/schulszenario.rpy	396	extend "[what]"
school_698eeb7b	sha	Ist etwas Schlimmes passiert?	game/Story/schulszenario.rpy	398	sha "[what]"
school_a4021f7b	nat	Kumasawa! Shannon! Hideyoshi!	game/Story/schulszenario.rpy	400	nat "[what]"
school_c8d44913	extend	 Ihr müsst nicht näher kommen!	game/Story/schulszenario.rpy	401	extend "[what]"
school_f27ffdd6	extend	 Bringt Battler und Jessica sofort zurück ins Gästehaus!	game/Story/schulszenario.rpy	402	extend "[what]"
school_857eb183	kum	Ohohohoho, dann sollten wir wohl besser gehen.	game/Story/schulszenario.rpy	403	kum "[what]"
school_294bdf59	extend	 Battler-sama, Jessica-sama, folgt uns bitte.	game/Story/schulszenario.rpy	404	extend "[what]"
school_f0c1f7ef	hid	Was sehen meine Augen da? Liegt da George?	game/Story/schulszenario.rpy	409	hid "[what]"
school_e0b22964	extend	 Eva! Was ist hier passiert?	game/Story/schulszenario.rpy	410	extend "[what]"
school_9aea5baf	eva	Unser George ist.....	game/Story/schulszenario.rpy	412	eva "[what]"
school_b163bedb	hid	Das darf nicht wahr sein....	game/Story/schulszenario.rpy	413	hid "[what]"
school_02b4ef6e	extend	 Wieso nur?.....	game/Story/schulszenario.rpy	414	extend "[what]"
school_22ce5422	extend	 Warum nur unser Sohn?	game/Story/schulszenario.rpy	415	extend "[what]"
school_05b5c28f		Hideyoshi ist zu tiefst bestürzt.	game/Story/schulszenario.rpy	419	"[what]"
school_ff940a24	extend	 Niemals im Leben hätte er sich vorstellen können, dass er seinen enzigen Sohn tot in einem Gartenschuppen sehen würde.	game/Story/schulszenario.rpy	420	extend "[what]"
school_9dd6bfbc		Auch Battler hat etwas im Schuppen gesehen, dass seine Welt zum Stillstand gebracht hat.	game/Story/schulszenario.rpy	421	"[what]"
school_bacc8b7c	extend	 Er geht mit langsamen Schritten immer näher in den Schuppen.	game/Story/schulszenario.rpy	422	extend "[what]"
school_de87dd71	jes	Battler-kun! Geh bitte nicht rein!	game/Story/schulszenario.rpy	423	jes "[what]"
school_6049d62b		Trotz aller Aufforderungen, den Tatort zu verlassen, geht Battler zur Torschwelle, um sich zu vergewissern, dass seine Augen ihm keinen Streich spielen.	game/Story/schulszenario.rpy	424	"[what]"
school_40f3b0fd	but	Das darf doch wohl nicht wahr sein?!!?!?	game/Story/schulszenario.rpy	437	but "[what]"
school_0506a37b	extend	 Welches grausame Monster könnte so etwas tun?	game/Story/schulszenario.rpy	438	extend "[what]"
school_7199f166	but	Ja, ich sehe es ganz deutlich, oh man was für eine Schande.	game/Story/schulszenario.rpy	439	but "[what]"
school_b245b277	but	Ah, es bringt nichts... Es bringt alles überhaupt nichts....	game/Story/schulszenario.rpy	440	but "[what]"
school_89918cc0	extend	 Ich weiß, dass du ein Womanizer und ein ziemliches Arschloch warst...	game/Story/schulszenario.rpy	441	extend "[what]"
school_abf8b878	but	Aber dass man dich tötet und dein Gesicht auf grausamste Weise entstellt, das hast nicht einmal du verdient.	game/Story/schulszenario.rpy	442	but "[what]"
school_d08f17d1	extend	 Wenn du deine Kleider nicht anhättest, wüsste ich gar nicht, wer da vor mir liegt.	game/Story/schulszenario.rpy	443	extend "[what]"
school_097fbfa2	but	Das ist einfach viel zu viel, wieso ist das passiert?	game/Story/schulszenario.rpy	444	but "[what]"
school_cb6ebdc9	extend	 ICH VERSTEH ES NICHT!!!	game/Story/schulszenario.rpy	447	extend "[what]"
school_c501dd15	but	Warum nur? Warum nur? Warum nur?	game/Story/schulszenario.rpy	448	but "[what]"
school_ee7545b7	extend	 Wer... liegt.. da... neben.. dir...??	game/Story/schulszenario.rpy	452	extend "[what]"
school_c59d53cb	extend	 Nein!!! Nein!!! Kyrie-san!!!	game/Story/schulszenario.rpy	455	extend "[what]"
school_b70494a0	but	Wieso auch noch du?	game/Story/schulszenario.rpy	456	but "[what]"
school_90d09e1e	extend	 Ich habe dich nie für meine neue Mutter gehalten, aber das ist übertrieben!	game/Story/schulszenario.rpy	457	extend "[what]"
school_bd74384a	extend	 Nie im Leben hätte ich mir für einen von euch ein solches Ende gewünscht.	game/Story/schulszenario.rpy	460	extend "[what]"
school_977964c2	but	Natürlich sagt man manchmal aus Wut, dass man jemanden tot sehen will, aber ihn dann wirklich tot zu sehen, das ertrage ich nicht...	game/Story/schulszenario.rpy	461	but "[what]"
school_f692be50	but	Dad, Kyrie, Gohda, Tante Rosa und wieso auch du George-aniki?	game/Story/schulszenario.rpy	462	but "[what]"
school_5f076ce0	extend	 Ich verstehe das nicht mehr, das ist unfair!	game/Story/schulszenario.rpy	463	extend "[what]"
school_3798d271	extend	 Dass man euer Gesicht nicht mehr erkennt, hat keiner von euch verdient....	game/Story/schulszenario.rpy	464	extend "[what]"
school_c5ef3d79	but	Es wäre viel einfacher gewesen, euch ins Jenseits zu schicken und hier reinzulegen...	game/Story/schulszenario.rpy	465	but "[what]"
school_b2cb8811	extend	 War das wirklich nötig? Macht es das wirklich besser?	game/Story/schulszenario.rpy	466	extend "[what]"
school_5d81a2ba	hid	Bleib stark, Battler-kun, die Polizei wird den Täter morgen finden und verhaften.	game/Story/schulszenario.rpy	478	hid "[what]"
school_fd9cc419	extend	 Ich bin genauso traurig wie du, aber wir dürfen jetzt keine falsche Bewegung machen.	game/Story/schulszenario.rpy	479	extend "[what]"
school_9290f289	nan	Ja, es ist nicht zu bezweifeln, dass sie nicht überlebt haben.	game/Story/schulszenario.rpy	482	nan "[what]"
school_c5ba43aa	extend	 Es tut mir so unendlich leid, aber es gibt nichts, was ich tun kann.	game/Story/schulszenario.rpy	483	extend "[what]"
school_45ca8c6c	nat	Alles in Ordnung, ... auch ich sehe, dass man da nichts machen kann.	game/Story/schulszenario.rpy	485	nat "[what]"
school_b726bd7f	extend	 ...Es gibt keinen Grund, sich für etwas zu entschuldigen.	game/Story/schulszenario.rpy	486	extend "[what]"
school_bade787d		Auch Natsuhi, die versucht, einen kühlen Kopf zu bewahren, ist anzumerken, dass sie der Tod ihres Mannes nicht kalt lässt.	game/Story/schulszenario.rpy	487	"[what]"
